triad_id,day_A,day_B,day_C,side_AB,side_BC,side_CA,metric_triangle_area,triadic_imbalance,orientation_score,dominant_carrier,rank,classification
T1192,2004,2012,2025,3.523751147404654,3.7586331774651924,5.219071801281487,6.619967079128066,1.4811124801266078,-1.0,Solar,392,LARGE_TRIADIC_STRUCTURE
T1219,2004,2015,2019,5.509147454123892,2.8313754808390126,4.676548897062097,6.619517029405701,1.9457495098782813,-1.0,Nuclear,393,LARGE_TRIADIC_STRUCTURE
T2100,2010,2015,2025,4.703078638181932,3.441614244908551,3.8817478690945872,6.57135297047221,1.3665327673313659,-1.0,Nuclear,394,LARGE_TRIADIC_STRUCTURE
T1873,2008,2015,2023,4.854182795421148,3.1175261869093154,4.274341215832277,6.570167775184251,1.5570623963975543,-1.0,Nuclear,395,LARGE_TRIADIC_STRUCTURE
T1582,2006,2015,2021,5.20030312389734,2.894212202701694,4.5495655657658824,6.564078873660113,1.7967940011596084,-1.0,Nuclear,396,LARGE_TRIADIC_STRUCTURE
T1203,2004,2013,2024,3.9957024372223917,3.2772823581704977,5.169522743196531,6.5475210496519285,1.5773809450102898,-1.0,Solar,397,LARGE_TRIADIC_STRUCTURE
T777,2002,2015,2018,6.281308458078339,2.4136531685890628,5.476302782548439,6.546025103764945,2.6024072305923607,-1.0,Nuclear,398,LARGE_TRIADIC_STRUCTURE
T119,2000,2006,2015,2.9546769983850805,5.20030312389734,7.219540375432219,6.505219932654011,2.4434279548587403,1.0,Nuclear,399,LARGE_TRIADIC_STRUCTURE
T745,2002,2012,2019,4.3587947752611,3.002382836615819,5.557076712595373,6.5039916482757665,1.8508887823443314,1.0,Solar,400,LARGE_TRIADIC_STRUCTURE
T1222,2004,2015,2022,5.509147454123892,2.592308692446754,4.99510918507081,6.466010952655538,2.1251895926499693,-1.0,Nuclear,401,LARGE_TRIADIC_STRUCTURE
T792,2002,2016,2024,5.516509804591843,2.3425457252819095,6.066231388182682,6.457593814083722,2.589589318455097,1.0,Solar,402,LARGE_TRIADIC_STRUCTURE
T1191,2004,2012,2024,3.523751147404654,3.6662491439707714,5.169522743196531,6.455847624274725,1.4670510279944244,-1.0,Solar,403,LARGE_TRIADIC_STRUCTURE
T2426,2014,2021,2022,36.113550302795424,0.42469194733615373,35.88531657320742,6.446516353100581,85.03469521688551,1.0,Nuclear,404,LARGE_TRIADIC_STRUCTURE
T748,2002,2012,2022,4.3587947752611,3.043024982742031,5.883499666721799,6.438757953741822,1.9334378455941077,1.0,Solar,405,LARGE_TRIADIC_STRUCTURE
T1467,2006,2007,2014,0.37173969786153865,38.06423780167688,38.2199286511637,6.43765760774322,102.8136862192195,1.0,Nuclear,406,LARGE_TRIADIC_STRUCTURE
T1394,2005,2013,2025,3.807004836363522,3.3800149356482057,4.9734105556311485,6.427065832799053,1.471416739369339,-1.0,Solar,407,LARGE_TRIADIC_STRUCTURE
T1581,2006,2015,2020,5.20030312389734,2.726100368850955,4.692994132043462,6.368286139365963,1.9075978211650573,-1.0,Nuclear,408,LARGE_TRIADIC_STRUCTURE
T1735,2007,2015,2021,5.023043875792289,2.894212202701694,4.416117149090437,6.356220162161388,1.7355478879894741,-1.0,Nuclear,409,LARGE_TRIADIC_STRUCTURE
T100,2000,2005,2015,2.8062626492300504,5.32905887102068,7.219540375432219,6.341453783534644,2.572653125470288,1.0,Nuclear,410,LARGE_TRIADIC_STRUCTURE
T227,2000,2013,2018,5.853769342870896,2.1930998027825006,6.563419843754589,6.340491497345495,2.9927593059956665,1.0,Solar,411,LARGE_TRIADIC_STRUCTURE
T2099,2010,2015,2024,4.703078638181932,3.3317727904522627,3.8377797877650086,6.325657930356874,1.411584442870585,-1.0,Nuclear,412,LARGE_TRIADIC_STRUCTURE
T992,2003,2013,2023,4.1705482731346395,3.0435336215104765,5.395103506186263,6.316963256762961,1.772644622045846,1.0,Solar,413,LARGE_TRIADIC_STRUCTURE
T757,2002,2013,2019,4.830937727314136,2.6134296941076745,5.557076712595373,6.310140035948061,2.126354011024113,1.0,Solar,414,LARGE_TRIADIC_STRUCTURE
T1409,2005,2015,2019,5.32905887102068,2.8313754808390126,4.4539282782435725,6.303901002939613,1.88214488226109,-1.0,Nuclear,415,LARGE_TRIADIC_STRUCTURE
T247,2000,2015,2017,7.219540375432219,1.93063116255478,6.6214748807410775,6.289760162582014,3.73947158600646,-1.0,Nuclear,416,LARGE_TRIADIC_STRUCTURE
T2430,2014,2022,2023,35.88531657320742,0.5551450108099307,36.31773494874354,6.283977595653008,65.42026721226884,1.0,Nuclear,417,LARGE_TRIADIC_STRUCTURE
T1382,2005,2012,2025,3.3438883652067917,3.7586331774651924,4.9734105556311485,6.282585681602717,1.4873135740354133,1.0,Solar,418,LARGE_TRIADIC_STRUCTURE
T980,2003,2012,2023,3.6816579317087057,3.4434407284250033,5.395103506186263,6.271105965090744,1.5667769337949173,1.0,Solar,419,LARGE_TRIADIC_STRUCTURE
T1393,2005,2013,2024,3.807004836363522,3.2772823581704977,4.933586739101724,6.234313640315449,1.5053895880536328,-1.0,Solar,420,LARGE_TRIADIC_STRUCTURE
T461,2001,2010,2015,2.986067194725397,4.703078638181932,6.640536086044673,6.216453858307275,2.2238401392221,1.0,Nuclear,421,LARGE_TRIADIC_STRUCTURE
T1565,2006,2013,2025,3.69862866794402,3.3800149356482057,4.738034984769203,6.21535890876125,1.4017793042268205,-1.0,Solar,422,LARGE_TRIADIC_STRUCTURE
T1734,2007,2015,2020,5.023043875792289,2.726100368850955,4.564756493304473,6.17547385520844,1.8425748124268404,-1.0,Nuclear,423,LARGE_TRIADIC_STRUCTURE
T1412,2005,2015,2022,5.32905887102068,2.592308692446754,4.75706127321746,6.161301906240552,2.055719246148436,-1.0,Nuclear,424,LARGE_TRIADIC_STRUCTURE
T760,2002,2013,2022,4.830937727314136,2.591301967242404,5.883499666721799,6.154390675203336,2.270480145153776,1.0,Solar,425,LARGE_TRIADIC_STRUCTURE
T538,2001,2016,2023,5.900652212193933,2.0790518258501463,6.3198548760114335,6.130616065991403,3.039777458855398,1.0,Solar,426,LARGE_TRIADIC_STRUCTURE
T1381,2005,2012,2024,3.3438883652067917,3.6662491439707714,4.933586739101724,6.129356497198575,1.4754041404120328,1.0,Solar,427,LARGE_TRIADIC_STRUCTURE
T1993,2009,2015,2023,4.810974090610833,3.1175261869093154,3.933854801607886,6.110520124396753,1.543202463162109,-1.0,Nuclear,428,LARGE_TRIADIC_STRUCTURE
T1553,2006,2012,2025,3.2627694833066228,3.7586331774651924,4.738034984769203,6.104188911424603,1.452151311642,-1.0,Solar,429,LARGE_TRIADIC_STRUCTURE
T186,2000,2010,2016,3.814094089854572,3.715000153243071,6.5375748690495765,6.103135700884154,1.759777819482051,1.0,Solar,430,LARGE_TRIADIC_STRUCTURE
T1871,2008,2015,2021,4.854182795421148,2.894212202701694,4.243900853854283,6.100657720478674,1.6772034859399243,-1.0,Nuclear,431,LARGE_TRIADIC_STRUCTURE
T491,2001,2012,2018,4.754891856930345,2.6183039319683643,5.869331620129411,6.098871047255816,2.241654052635906,1.0,Solar,432,LARGE_TRIADIC_STRUCTURE
T1202,2004,2013,2023,3.9957024372223917,3.0435336215104765,5.041436522148703,6.080346965533952,1.6564418695814132,-1.0,Solar,433,LARGE_TRIADIC_STRUCTURE
T1024,2003,2016,2025,4.91095399214662,2.4734109821889314,5.591143766264122,6.067988545635492,2.260499288846872,1.0,Solar,434,LARGE_TRIADIC_STRUCTURE
T1190,2004,2012,2023,3.523751147404654,3.4434407284250033,5.041436522148703,6.0601930645533,1.464069493205596,-1.0,Solar,435,LARGE_TRIADIC_STRUCTURE
T171,2000,2009,2016,3.6644842266666977,3.8488704946890007,6.5375748690495765,6.049400437536633,1.7840368424770956,1.0,Solar,436,LARGE_TRIADIC_STRUCTURE
T260,2000,2016,2021,6.5375748690495765,1.8622864953034757,6.995876484093234,6.0489168001610985,3.7566059259604927,1.0,Solar,437,LARGE_TRIADIC_STRUCTURE
T1564,2006,2013,2024,3.69862866794402,3.2772823581704977,4.694184526525593,6.031322982485986,1.432340583905643,-1.0,Solar,438,LARGE_TRIADIC_STRUCTURE
T1278,2005,2006,2014,0.3162106958154217,38.2199286511637,38.24382943024509,6.027321410950048,120.94413609768834,1.0,Nuclear,439,LARGE_TRIADIC_STRUCTURE
T2408,2014,2018,2019,35.898902862328065,0.4679858258773958,36.22782217999415,6.002631322057067,77.41222100492679,1.0,Nuclear,440,LARGE_TRIADIC_STRUCTURE
T446,2001,2009,2015,2.8323073986420306,4.810974090610833,6.640536086044673,5.997511595066937,2.344567573854633,1.0,Nuclear,441,LARGE_TRIADIC_STRUCTURE
T1580,2006,2015,2019,5.20030312389734,2.8313754808390126,4.222745769203566,5.970621315131271,1.836670254118451,-1.0,Nuclear,442,LARGE_TRIADIC_STRUCTURE
T1552,2006,2012,2024,3.2627694833066228,3.6662491439707714,4.694184526525593,5.959029020235814,1.4387116682752334,-1.0,Solar,443,LARGE_TRIADIC_STRUCTURE
T214,2000,2012,2017,5.389133931754435,2.368335676467334,6.6214748807410775,5.95351489519159,2.7958346219813857,-1.0,Solar,444,LARGE_TRIADIC_STRUCTURE
T2191,2011,2015,2025,4.048621571500509,3.441614244908551,3.6913922267957644,5.932748129393206,1.1763728539565268,-1.0,Nuclear,445,LARGE_TRIADIC_STRUCTURE
T1870,2008,2015,2020,4.854182795421148,2.726100368850955,4.385971368815513,5.927679830420614,1.7806324561216267,-1.0,Nuclear,446,LARGE_TRIADIC_STRUCTURE
T978,2003,2012,2021,3.6816579317087057,3.271231983813254,5.3526240196754005,5.920688709272511,1.636271608421938,1.0,Solar,447,LARGE_TRIADIC_STRUCTURE
T1008,2003,2015,2018,5.66027098349693,2.4136531685890628,4.903680010486001,5.893045154409354,2.3451053602725063,-1.0,Nuclear,448,LARGE_TRIADIC_STRUCTURE
T990,2003,2013,2021,4.1705482731346395,2.850410980208751,5.3526240196754005,5.892080621459538,1.8778428994416092,1.0,Solar,449,LARGE_TRIADIC_STRUCTURE
T1583,2006,2015,2022,5.20030312389734,2.592308692446754,4.541749137455795,5.8863159927717215,2.006050876212982,-1.0,Nuclear,450,LARGE_TRIADIC_STRUCTURE
T1718,2007,2013,2025,3.495397084288107,3.3800149356482057,4.6107721424738894,5.8771274195470244,1.3641277421129663,-1.0,Solar,451,LARGE_TRIADIC_STRUCTURE
T183,2000,2010,2013,3.814094089854572,3.272569755504447,5.853769342870896,5.820317402240805,1.788737836076644,-1.0,Nuclear,452,LARGE_TRIADIC_STRUCTURE
T977,2003,2012,2020,3.6816579317087057,3.2534935590144776,5.465780229768622,5.814983489047667,1.6799726603498404,1.0,Solar,453,LARGE_TRIADIC_STRUCTURE
T2098,2010,2015,2023,4.703078638181932,3.1175261869093154,3.735375288495903,5.8096055939304945,1.508593146043311,-1.0,Nuclear,454,LARGE_TRIADIC_STRUCTURE
T272,2000,2017,2025,6.6214748807410775,1.7964830073728146,7.223275777699131,5.809172739495597,4.020787142463699,1.0,Solar,455,LARGE_TRIADIC_STRUCTURE
T1234,2004,2016,2025,4.6895472940969505,2.4734109821889314,5.219071801281487,5.795500542585578,2.1100706024450036,1.0,Solar,456,LARGE_TRIADIC_STRUCTURE
T1392,2005,2013,2023,3.807004836363522,3.0435336215104765,4.802326695999761,5.7907747285011,1.5778786414774062,-1.0,Solar,457,LARGE_TRIADIC_STRUCTURE
T1733,2007,2015,2019,5.023043875792289,2.8313754808390126,4.086554815976069,5.783856329160877,1.7740649058329157,-1.0,Nuclear,458,LARGE_TRIADIC_STRUCTURE
T1380,2005,2012,2023,3.3438883652067917,3.4434407284250033,4.802326695999761,5.757237704540437,1.4361504247474413,1.0,Solar,459,LARGE_TRIADIC_STRUCTURE
T080,2000,2004,2015,2.5140021713183622,5.509147454123892,7.219540375432219,5.747620018907064,2.8717319570357556,1.0,Nuclear,460,LARGE_TRIADIC_STRUCTURE
T1023,2003,2016,2024,4.91095399214662,2.3425457252819095,5.535161697575202,5.746266617958114,2.3628830967255006,1.0,Solar,461,LARGE_TRIADIC_STRUCTURE
T1188,2004,2012,2021,3.523751147404654,3.271231983813254,5.010246177141358,5.74210451658936,1.5316083365328759,-1.0,Solar,462,LARGE_TRIADIC_STRUCTURE
T791,2002,2016,2023,5.516509804591843,2.0790518258501463,5.929616977670892,5.733656468670714,2.8520775210816156,1.0,Solar,463,LARGE_TRIADIC_STRUCTURE
T989,2003,2013,2020,4.1705482731346395,2.801332328715301,5.465780229768622,5.725525411408727,1.9511359554670347,1.0,Solar,464,LARGE_TRIADIC_STRUCTURE
T2190,2011,2015,2024,4.048621571500509,3.3317727904522627,3.6331376776537128,5.720306042067512,1.2151553620650524,-1.0,Nuclear,465,LARGE_TRIADIC_STRUCTURE
T1706,2007,2012,2025,3.0492305416224506,3.7586331774651924,4.6107721424738894,5.704829806849468,1.5121100485962486,-1.0,Solar,466,LARGE_TRIADIC_STRUCTURE
T1717,2007,2013,2024,3.495397084288107,3.2772823581704977,4.571150933787926,5.704434939267038,1.3947992373594915,-1.0,Solar,467,LARGE_TRIADIC_STRUCTURE
T503,2001,2013,2018,5.222444253797595,2.1930998027825006,5.869331620129411,5.696055665893366,2.6762720112795058,1.0,Solar,468,LARGE_TRIADIC_STRUCTURE
T2433,2014,2023,2024,36.31773494874354,0.3276012057395553,36.4144716617125,5.69110842104429,111.15487679450787,1.0,Nuclear,469,LARGE_TRIADIC_STRUCTURE
T1200,2004,2013,2021,3.9957024372223917,2.850410980208751,5.010246177141358,5.68907326475105,1.757727644163941,-1.0,Solar,470,LARGE_TRIADIC_STRUCTURE
T1736,2007,2015,2022,5.023043875792289,2.592308692446754,4.387720201121629,5.684143208049269,1.9376719641561213,-1.0,Nuclear,471,LARGE_TRIADIC_STRUCTURE
T259,2000,2016,2020,6.5375748690495765,1.7716019370372038,7.096571174718825,5.681510596651132,4.005736856772129,1.0,Solar,472,LARGE_TRIADIC_STRUCTURE
T1187,2004,2012,2020,3.523751147404654,3.2534935590144776,5.142080169089941,5.667411467993091,1.5804795908824665,-1.0,Solar,473,LARGE_TRIADIC_STRUCTURE
T1991,2009,2015,2021,4.810974090610833,2.894212202701694,3.9118832905054544,5.659336848952827,1.662274136678671,-1.0,Nuclear,474,LARGE_TRIADIC_STRUCTURE
T168,2000,2009,2013,3.6644842266666977,3.3450179636173205,5.853769342870896,5.634201195483147,1.749996384635435,-1.0,Nuclear,475,LARGE_TRIADIC_STRUCTURE
T744,2002,2012,2018,4.3587947752611,2.6183039319683643,5.476302782548439,5.611894143252549,2.091545872763333,1.0,Solar,476,LARGE_TRIADIC_STRUCTURE
T523,2001,2015,2017,6.640536086044673,1.93063116255478,5.950952633943864,5.609365757200922,3.4395674403480228,-1.0,Nuclear,477,LARGE_TRIADIC_STRUCTURE
T1563,2006,2013,2023,3.69862866794402,3.0435336215104765,4.571400036586671,5.605177269358399,1.5020041192506786,-1.0,Solar,478,LARGE_TRIADIC_STRUCTURE
T1551,2006,2012,2023,3.2627694833066228,3.4434407284250033,4.571400036586671,5.603223692833138,1.401079683984855,-1.0,Solar,479,LARGE_TRIADIC_STRUCTURE
T1854,2008,2013,2025,3.3286249550055897,3.3800149356482057,4.453591709716883,5.585665459907117,1.337967409941924,-1.0,Solar,480,LARGE_TRIADIC_STRUCTURE
T1705,2007,2012,2024,3.0492305416224506,3.6662491439707714,4.571150933787926,5.570581448297334,1.4991162102671596,-1.0,Solar,481,LARGE_TRIADIC_STRUCTURE
T1199,2004,2013,2020,3.9957024372223917,2.801332328715301,5.142080169089941,5.557951552927449,1.8355837743278798,-1.0,Solar,482,LARGE_TRIADIC_STRUCTURE
T1424,2005,2016,2025,4.488945736814479,2.4734109821889314,4.9734105556311485,5.538249053204596,2.0107497667976535,1.0,Solar,483,LARGE_TRIADIC_STRUCTURE
T1869,2008,2015,2019,4.854182795421148,2.8313754808390126,3.910477482639411,5.535649201325223,1.7144256663488249,-1.0,Nuclear,484,LARGE_TRIADIC_STRUCTURE
T1990,2009,2015,2020,4.810974090610833,2.726100368850955,4.061827795599079,5.532999397648777,1.7647824509992815,-1.0,Nuclear,485,LARGE_TRIADIC_STRUCTURE
T142,2000,2007,2020,3.2069828410660794,4.564756493304473,7.096571174718825,5.517307966198796,2.2128497489433876,1.0,Solar,486,LARGE_TRIADIC_STRUCTURE
T976,2003,2012,2019,3.6816579317087057,3.002382836615819,5.01044568533212,5.490398960915723,1.6688230508870476,-1.0,Solar,487,LARGE_TRIADIC_STRUCTURE
T1233,2004,2016,2024,4.6895472940969505,2.3425457252819095,5.169522743196531,5.489491950239504,2.2067969420637086,1.0,Solar,488,LARGE_TRIADIC_STRUCTURE
T172,2000,2009,2017,3.6644842266666977,3.7399107357463746,6.6214748807410775,5.485171166217758,1.8069322914685129,1.0,Solar,489,LARGE_TRIADIC_STRUCTURE
T536,2001,2016,2021,5.900652212193933,1.8622864953034757,6.29058325149148,5.484943591236508,3.377881581247452,1.0,Solar,490,LARGE_TRIADIC_STRUCTURE
T1218,2004,2015,2018,5.509147454123892,2.4136531685890628,4.591832399633234,5.474404081884269,2.2824934111574726,-1.0,Nuclear,491,LARGE_TRIADIC_STRUCTURE
T1378,2005,2012,2021,3.3438883652067917,3.271231983813254,4.78243669864322,5.463724016398802,1.4619680665595487,1.0,Solar,492,LARGE_TRIADIC_STRUCTURE
T1872,2008,2015,2022,4.854182795421148,2.592308692446754,4.217518081133783,5.461453090832068,1.87253270012358,-1.0,Nuclear,493,LARGE_TRIADIC_STRUCTURE
T258,2000,2016,2019,6.5375748690495765,1.6732057891505538,6.648397217603109,5.459110780255947,3.9734486102742568,1.0,Solar,494,LARGE_TRIADIC_STRUCTURE
T1974,2009,2013,2025,3.3450179636173205,3.3800149356482057,4.0821333544947755,5.453903887293549,1.2203621621452623,-1.0,Solar,495,LARGE_TRIADIC_STRUCTURE
T988,2003,2013,2019,4.1705482731346395,2.6134296941076745,5.01044568533212,5.4452640428793115,1.9171916874706205,1.0,Solar,496,LARGE_TRIADIC_STRUCTURE
T138,2000,2007,2016,3.2069828410660794,4.1451363015303,6.5375748690495765,5.440540245681677,2.0385437631079832,-1.0,Solar,497,LARGE_TRIADIC_STRUCTURE
T187,2000,2010,2017,3.814094089854572,3.5779881629853034,6.6214748807410775,5.4363730111694135,1.8506139705102973,-1.0,Solar,498,LARGE_TRIADIC_STRUCTURE
T979,2003,2012,2022,3.6816579317087057,3.043024982742031,5.322462373309398,5.429424690948548,1.7490695618651793,1.0,Solar,499,LARGE_TRIADIC_STRUCTURE
T1390,2005,2013,2021,3.807004836363522,2.850410980208751,4.78243669864322,5.425393848035825,1.6778060187983757,1.0,Solar,500,LARGE_TRIADIC_STRUCTURE
T1853,2008,2013,2024,3.3286249550055897,3.2772823581704977,4.409216639218893,5.4218955692448345,1.345388086023898,-1.0,Solar,501,LARGE_TRIADIC_STRUCTURE
T182,2000,2010,2012,3.814094089854572,2.9414285509907923,5.389133931754435,5.4158774121476725,1.8321485082271185,-1.0,Nuclear,502,LARGE_TRIADIC_STRUCTURE
T175,2000,2009,2020,3.6644842266666977,4.061827795599079,7.096571174718825,5.411953103041052,1.9365811764385832,1.0,Solar,503,LARGE_TRIADIC_STRUCTURE
T2381,2014,2015,2016,33.66755592026156,1.320047814318257,34.949446022146844,5.404194823584338,26.47589401160942,-1.0,Nuclear,504,LARGE_TRIADIC_STRUCTURE
T1377,2005,2012,2020,3.3438883652067917,3.2534935590144776,4.926831951177891,5.403436327348454,1.5143204871351545,1.0,Solar,505,LARGE_TRIADIC_STRUCTURE
T1842,2008,2012,2025,2.89254326450632,3.7586331774651924,4.453591709716883,5.395186416855856,1.5396802406953773,-1.0,Solar,506,LARGE_TRIADIC_STRUCTURE
T2096,2010,2015,2021,4.703078638181932,2.894212202701694,3.716032114060053,5.3774671154785985,1.624994405659576,-1.0,Nuclear,507,LARGE_TRIADIC_STRUCTURE
T1962,2009,2012,2025,2.977842574239435,3.7586331774651924,4.0821333544947755,5.367823688101705,1.3708358493522397,-1.0,Solar,508,LARGE_TRIADIC_STRUCTURE
T490,2001,2012,2017,4.754891856930345,2.368335676467334,5.950952633943864,5.335475486108258,2.5127150230749584,-1.0,Solar,509,LARGE_TRIADIC_STRUCTURE
T1549,2006,2012,2021,3.2627694833066228,3.271231983813254,4.5495655657658824,5.334177945334856,1.3943876786401619,-1.0,Solar,510,LARGE_TRIADIC_STRUCTURE
T159,2000,2008,2020,3.3337783927664026,4.385971368815513,7.096571174718825,5.331361695890573,2.128687134728838,1.0,Solar,511,LARGE_TRIADIC_STRUCTURE
T146,2000,2007,2024,3.2069828410660794,4.571150933787926,7.166770537617042,5.3167477412355675,2.234739283866774,1.0,Solar,512,LARGE_TRIADIC_STRUCTURE
T1595,2006,2016,2025,4.323341813789085,2.4734109821889314,4.738034984769203,5.314046104429557,1.9155874292173287,1.0,Solar,513,LARGE_TRIADIC_STRUCTURE
T1389,2005,2013,2020,3.807004836363522,2.801332328715301,4.926831951177891,5.310401876668114,1.7587459726484327,1.0,Solar,514,LARGE_TRIADIC_STRUCTURE
T1924,2009,2010,2014,0.282317711920328,38.003084062474734,38.044406387034854,5.309546013604156,134.7574196753594,1.0,Nuclear,515,LARGE_TRIADIC_STRUCTURE
T1548,2006,2012,2020,3.2627694833066228,3.2534935590144776,4.692994132043462,5.303993112888182,1.4424476480184047,-1.0,Solar,516,LARGE_TRIADIC_STRUCTURE
T271,2000,2017,2024,6.6214748807410775,1.6428429406365912,7.166770537617042,5.30387495316983,4.3624197787525345,1.0,Solar,517,LARGE_TRIADIC_STRUCTURE
T1716,2007,2013,2023,3.495397084288107,3.0435336215104765,4.437371709971709,5.300308567083918,1.4579670415368975,-1.0,Solar,518,LARGE_TRIADIC_STRUCTURE
T1973,2009,2013,2024,3.3450179636173205,3.2772823581704977,4.041742083854276,5.2998718865567325,1.233260257169458,-1.0,Solar,519,LARGE_TRIADIC_STRUCTURE
T991,2003,2013,2022,4.1705482731346395,2.591301967242404,5.322462373309398,5.299570371279253,2.0539722659082544,1.0,Solar,520,LARGE_TRIADIC_STRUCTURE
T714,2002,2010,2015,2.534659010706297,4.703078638181932,6.281308458078339,5.299492681678302,2.4781670558234246,1.0,Nuclear,521,LARGE_TRIADIC_STRUCTURE
T1189,2004,2012,2022,3.523751147404654,3.043024982742031,4.99510918507081,5.2985738201959265,1.6414946355681184,-1.0,Solar,522,LARGE_TRIADIC_STRUCTURE
T147,2000,2007,2025,3.2069828410660794,4.6107721424738894,7.223275777699131,5.29689069673741,2.252358723346938,1.0,Solar,523,LARGE_TRIADIC_STRUCTURE
T1186,2004,2012,2019,3.523751147404654,3.002382836615819,4.676548897062097,5.288686426973326,1.5576124536913951,-1.0,Solar,524,LARGE_TRIADIC_STRUCTURE
T155,2000,2008,2016,3.3337783927664026,3.9671868404063364,6.5375748690495765,5.287216998999774,1.9610106308309927,1.0,Solar,525,LARGE_TRIADIC_STRUCTURE
T209,2000,2011,2025,4.103149153818554,3.6913922267957644,7.223275777699131,5.280680412671545,1.9567890199436064,1.0,Solar,526,LARGE_TRIADIC_STRUCTURE
T756,2002,2013,2018,4.830937727314136,2.1930998027825006,5.476302782548439,5.277305324484341,2.4970604509655088,1.0,Solar,527,LARGE_TRIADIC_STRUCTURE
T2095,2010,2015,2020,4.703078638181932,2.726100368850955,3.8706022300893483,5.2753122542350095,1.7252037716293875,-1.0,Nuclear,528,LARGE_TRIADIC_STRUCTURE
T1841,2008,2012,2024,2.89254326450632,3.6662491439707714,4.409216639218893,5.2692689135401904,1.5243390456154262,-1.0,Solar,529,LARGE_TRIADIC_STRUCTURE
T548,2001,2017,2025,5.950952633943864,1.7964830073728146,6.5068980222326305,5.264814873941909,3.622020356178236,1.0,Solar,530,LARGE_TRIADIC_STRUCTURE
T1561,2006,2013,2021,3.69862866794402,2.850410980208751,4.5495655657658824,5.264047182118305,1.596108630423776,-1.0,Solar,531,LARGE_TRIADIC_STRUCTURE
T475,2001,2011,2015,3.316670075721458,4.048621571500509,6.640536086044673,5.257011543831523,2.00216962629308,1.0,Nuclear,532,LARGE_TRIADIC_STRUCTURE
T226,2000,2013,2017,5.853769342870896,1.8688358732494357,6.6214748807410775,5.254086197467914,3.5431013367845927,1.0,Solar,533,LARGE_TRIADIC_STRUCTURE
T1961,2009,2012,2024,2.977842574239435,3.6662491439707714,4.041742083854276,5.250527503767809,1.3572719118258187,-1.0,Solar,534,LARGE_TRIADIC_STRUCTURE
T2189,2011,2015,2023,4.048621571500509,3.1175261869093154,3.4771224760265715,5.248031150847973,1.2986648158725724,-1.0,Nuclear,535,LARGE_TRIADIC_STRUCTURE
T1423,2005,2016,2024,4.488945736814479,2.3425457252819095,4.933586739101724,5.247758927979853,2.1060791624496464,1.0,Solar,536,LARGE_TRIADIC_STRUCTURE
T2079,2010,2013,2025,3.272569755504447,3.3800149356482057,3.8817478690945872,5.240948428527913,1.1861467162206416,-1.0,Nuclear,537,LARGE_TRIADIC_STRUCTURE
T776,2002,2015,2017,6.281308458078339,1.93063116255478,5.565759833043788,5.2398488224420205,3.2534999848269113,-1.0,Nuclear,538,LARGE_TRIADIC_STRUCTURE
T177,2000,2009,2022,3.6644842266666977,3.9294437442756625,6.973230167305361,5.238269019814158,1.9029226859705648,1.0,Solar,539,LARGE_TRIADIC_STRUCTURE
T1704,2007,2012,2023,3.0492305416224506,3.4434407284250033,4.437371709971709,5.237134488868637,1.455243101300779,-1.0,Solar,540,LARGE_TRIADIC_STRUCTURE
T190,2000,2010,2020,3.814094089854572,3.8706022300893483,7.096571174718825,5.2307686846374954,1.8606177528749457,1.0,Solar,541,LARGE_TRIADIC_STRUCTURE
T139,2000,2007,2017,3.2069828410660794,4.141366487247626,6.6214748807410775,5.22218420474956,2.064705428401961,-1.0,Solar,542,LARGE_TRIADIC_STRUCTURE
T143,2000,2007,2021,3.2069828410660794,4.416117149090437,6.995876484093234,5.216344914454238,2.1814511741408737,1.0,Solar,543,LARGE_TRIADIC_STRUCTURE
T1198,2004,2013,2019,3.9957024372223917,2.6134296941076745,4.676548897062097,5.216114107595506,1.7894297702387019,-1.0,Solar,544,LARGE_TRIADIC_STRUCTURE
T145,2000,2007,2023,3.2069828410660794,4.437371709971709,7.026002874809416,5.208623901136788,2.190845172241022,1.0,Solar,545,LARGE_TRIADIC_STRUCTURE
T208,2000,2011,2024,4.103149153818554,3.6331376776537128,7.166770537617042,5.208567614309649,1.9726118780737636,1.0,Solar,546,LARGE_TRIADIC_STRUCTURE
T1408,2005,2015,2018,5.32905887102068,2.4136531685890628,4.373496466640408,5.207282242584455,2.2078809583631527,-1.0,Nuclear,547,LARGE_TRIADIC_STRUCTURE
T105,2000,2005,2020,2.8062626492300504,4.926831951177891,7.096571174718825,5.201771331625359,2.528833563268178,1.0,Solar,548,LARGE_TRIADIC_STRUCTURE
T163,2000,2008,2024,3.3337783927664026,4.409216639218893,7.166770537617042,5.192173848373307,2.1497441321137076,1.0,Solar,549,LARGE_TRIADIC_STRUCTURE
T164,2000,2008,2025,3.3337783927664026,4.453591709716883,7.223275777699131,5.191192613901723,2.1666934411033796,1.0,Solar,550,LARGE_TRIADIC_STRUCTURE
T167,2000,2009,2012,3.6644842266666977,2.977842574239435,5.389133931754435,5.188873139212577,1.809744403003192,1.0,Nuclear,551,LARGE_TRIADIC_STRUCTURE
T2067,2010,2012,2025,2.9414285509907923,3.7586331774651924,3.8817478690945872,5.180814737325736,1.3196811691336365,-1.0,Solar,552,LARGE_TRIADIC_STRUCTURE
T1560,2006,2013,2020,3.69862866794402,2.801332328715301,4.692994132043462,5.179054548514775,1.6752721852875208,-1.0,Solar,553,LARGE_TRIADIC_STRUCTURE
